File Name	Object ID	Object size	Object area	Object average color	Center (x, y)
part_2_42.jpg	1	22x22	13.5	[5.68595041 7.62603306 9.2892562 ]	185, 167
part_2_42.jpg	2	22x22	0.0	[5.66322314 7.59710744 9.25206612]	184, 165
part_2_46.jpg	1	10x10	2.0	[12.8  12.53 12.45]	249, 57
part_2_47.jpg	1	12x12	21.0	[7.17361111 8.17361111 9.07638889]	29, 223
part_2_47.jpg	2	12x12	2.0	[14.25694444 13.83333333 13.70833333]	6, 57
part_2_52.jpg	1	10x10	0.0	[12.77 11.7  11.06]	69, 229
part_2_52.jpg	2	12x12	4.0	[9.66666667 8.82638889 8.32638889]	69, 226
part_2_54.jpg	1	16x16	4.0	[9.1953125  8.56640625 8.28515625]	155, 129
part_2_54.jpg	2	16x16	0.0	[9.1953125  8.56640625 8.2890625 ]	155, 126
part_2_54.jpg	3	18x18	28.0	[7.44753086 6.35185185 5.80864198]	73, 44
part_2_55.jpg	1	14x14	0.0	[ 8.6122449   9.84183673 10.8877551 ]	7, 118
part_2_55.jpg	2	14x14	0.0	[ 8.6122449   9.84183673 10.8877551 ]	7, 115
part_2_56.jpg	1	14x14	1.0	[ 9.44897959 11.01020408 12.23979592]	7, 164
part_2_56.jpg	2	14x14	0.0	[ 9.44897959 11.01020408 12.23979592]	7, 161
part_2_58.jpg	1	20x20	26.0	[9.285 7.82  7.05 ]	31, 145
part_2_59.jpg	1	28x28	4.0	[13.77040816 11.25892857  9.84183673]	234, 241
part_2_59.jpg	2	30x30	0.0	[12.06777778  9.85777778 10.88333333]	234, 239
part_2_68.jpg	1	16x16	20.0	[10.39453125  8.0546875   6.85546875]	27, 217
part_2_71.jpg	1	28x28	37.0	[7.14668367 6.2244898  5.76785714]	144, 26
part_2_72.jpg	1	14x14	24.0	[6.6122449  7.56122449 8.30102041]	56, 190
part_2_69.jpg	1	24x24	6.5	[6.82291667 7.52951389 8.07118056]	59, 119
part_2_69.jpg	2	24x24	0.0	[6.82291667 7.52951389 8.07118056]	59, 117
part_2_73.jpg	1	34x34	15.5	[8.77854671 7.95761246 7.57871972]	119, 114
part_2_73.jpg	2	34x34	0.0	[ 8.63148789  7.82698962 11.87197232]	118, 112
part_2_70.jpg	1	8x6	1.0	[15.45833333 18.20833333 20.35416667]	164, 254
part_2_70.jpg	2	24x24	0.0	[8.35069444 7.56423611 7.22569444]	202, 160
part_2_70.jpg	3	24x24	3.0	[8.34895833 7.56076389 8.11111111]	202, 157
part_2_70.jpg	4	50x0	0.0	[nan nan nan]	225, 2
part_2_70.jpg	5	0x0	0.0	[nan nan nan]	235, 0
part_2_70.jpg	6	0x0	0.0	[nan nan nan]	217, 0
part_2_74.jpg	1	14x14	22.0	[8.7755102  7.97959184 7.60204082]	36, 227
part_2_76.jpg	1	24x24	2.0	[4.00694444 5.69965278 7.18229167]	112, 62
part_2_77.jpg	1	22x22	0.0	[6.63636364 6.19421488 6.05785124]	19, 28
part_2_77.jpg	2	20x20	2.0	[7.765  7.25   7.0925]	19, 25
part_2_82.jpg	1	18x18	2.0	[6.75617284 8.33641975 9.66666667]	224, 224
part_2_82.jpg	2	20x20	29.0	[11.3725 12.1425 12.8   ]	245, 184
part_2_82.jpg	3	56x0	0.0	[nan nan nan]	202, 26
part_2_82.jpg	4	56x0	0.0	[nan nan nan]	202, 23
part_2_81.jpg	1	20x20	0.0	[ 8.1125 10.0275 11.5675]	244, 177
part_2_81.jpg	2	20x20	4.0	[ 8.2525 10.2075 11.7725]	245, 174
part_2_83.jpg	1	8x8	2.0	[16.75     16.390625 16.09375 ]	250, 211
part_2_83.jpg	2	16x16	21.0	[8.33984375 7.84375    7.65625   ]	63, 173
part_2_84.jpg	1	18x18	0.0	[9.51234568 8.68518519 8.32407407]	110, 214
part_2_84.jpg	2	18x18	10.5	[9.51234568 8.68518519 8.32407407]	110, 211
part_2_84.jpg	3	10x10	2.0	[22.29 21.64 21.45]	5, 211
part_2_84.jpg	4	10x10	0.0	[11.4  11.36 90.58]	24, 208
part_2_84.jpg	5	12x12	2.0	[ 8.20833333  8.19444444 64.97916667]	23, 205
part_2_90.jpg	1	16x16	26.0	[8.13671875 6.93359375 6.3203125 ]	21, 51
part_2_86.jpg	1	20x19	0.0	[7.82105263 8.85789474 9.73421053]	73, 247
part_2_86.jpg	2	18x18	4.0	[ 8.94135802 10.08950617 11.07407407]	73, 244
part_2_86.jpg	3	16x16	22.0	[7.671875  7.140625  6.9453125]	113, 229
part_2_86.jpg	4	16x16	22.0	[4.0703125  6.40234375 8.421875  ]	57, 201
part_2_94.jpg	1	18x18	26.0	[7.48148148 6.65432099 6.37654321]	198, 103
part_2_96.jpg	1	14x14	3.0	[8.98469388 8.32653061 8.07142857]	193, 103
part_2_96.jpg	2	16x16	0.0	[7.3203125  6.796875   6.55859375]	194, 100
part_2_95.jpg	1	14x14	4.0	[7.18367347 8.04591837 8.71938776]	217, 204
part_2_95.jpg	2	10x10	0.0	[11.91 13.23 14.3 ]	216, 201
part_2_97.jpg	1	36x36	15.5	[5.79320988 7.32021605 8.58873457]	33, 73
